"save-2a129q39pcfixcxsfqhd4rjfbi5fslt3","0.9952244508118434",""
"save-b0rgbr7l6acdnn1p4xk8v344rv1rhces","0.8261700095510984",""
"save-ifuzgvk7z6y22bnuypq4tgt9mivmpnvy","0.6141356255969437",""
"save-kigrgq1a7zz0t7muiry6fd6nx6otzdgg","0.6246418338108882",""
"save-lofy8w7eyjlo94vtxjhuntr0ta1weitm","0.7831900668576887",""
"save-mol728qj6rhall03lbjou1bssrjafxpb","0.8042024832855779",""
"save-nzf15uulnhs1ttdjfzhsi6gbbbqwty63","0.9207258834765998",""
"save-otoirjvbhan7u92utyn4obt0oi0g3d3h","0.7860553963705826",""
"save-phx0lhv6u3xnuvdedjg9rsk83y9yryxz","0.9169054441260746",""
"save-wp46y61nlun8a0erx2k5rbz8ziavodne","0.6800382043935053",""
"save-yr9w85abgz1nug4ub86uar9k3qhcddbz","0.725883476599809",""
