"save-2a129q39pcfixcxsfqhd4rjfbi5fslt3","0.37917860553963706",""
"save-b0rgbr7l6acdnn1p4xk8v344rv1rhces","0.4469914040114613",""
"save-ifuzgvk7z6y22bnuypq4tgt9mivmpnvy","0.5339063992359121",""
"save-kigrgq1a7zz0t7muiry6fd6nx6otzdgg","0.6819484240687679",""
"save-lofy8w7eyjlo94vtxjhuntr0ta1weitm","0.626552053486151",""
"save-mol728qj6rhall03lbjou1bssrjafxpb","0.7994269340974212",""
"save-nzf15uulnhs1ttdjfzhsi6gbbbqwty63","0.9016236867239733",""
"save-otoirjvbhan7u92utyn4obt0oi0g3d3h","0.8720152817574021",""
"save-phx0lhv6u3xnuvdedjg9rsk83y9yryxz","0.9235912129894938",""
"save-wp46y61nlun8a0erx2k5rbz8ziavodne","0.43361986628462273",""
"save-yr9w85abgz1nug4ub86uar9k3qhcddbz","0.6609360076408787",""
