"save-2a129q39pcfixcxsfqhd4rjfbi5fslt3","0.5214899713467048",""
"save-b0rgbr7l6acdnn1p4xk8v344rv1rhces","0.6848137535816619",""
"save-ifuzgvk7z6y22bnuypq4tgt9mivmpnvy","0.6609360076408787",""
"save-kigrgq1a7zz0t7muiry6fd6nx6otzdgg","0.7191977077363897",""
"save-lofy8w7eyjlo94vtxjhuntr0ta1weitm","0.7602674307545367",""
"save-mol728qj6rhall03lbjou1bssrjafxpb","0.8022922636103151",""
"save-nzf15uulnhs1ttdjfzhsi6gbbbqwty63","0.23686723973256923",""
"save-otoirjvbhan7u92utyn4obt0oi0g3d3h","0.7373447946513849",""
"save-phx0lhv6u3xnuvdedjg9rsk83y9yryxz","0.8586437440305635","this one seemed a bit off compared to the others. else everything sounded very similar"
"save-wp46y61nlun8a0erx2k5rbz8ziavodne","0.7574021012416428",""
"save-yr9w85abgz1nug4ub86uar9k3qhcddbz","0.9321872015281757",""
