"save-2a129q39pcfixcxsfqhd4rjfbi5fslt3","0.8930276981852913",""
"save-b0rgbr7l6acdnn1p4xk8v344rv1rhces","0.41260744985673353",""
"save-ifuzgvk7z6y22bnuypq4tgt9mivmpnvy","0.6714422158548233",""
"save-kigrgq1a7zz0t7muiry6fd6nx6otzdgg","0.5864374403056352",""
"save-lofy8w7eyjlo94vtxjhuntr0ta1weitm","0.4670487106017192",""
"save-mol728qj6rhall03lbjou1bssrjafxpb","0.7440305635148042",""
"save-nzf15uulnhs1ttdjfzhsi6gbbbqwty63","0.06303724928366762",""
"save-otoirjvbhan7u92utyn4obt0oi0g3d3h","0.224450811843362",""
"save-phx0lhv6u3xnuvdedjg9rsk83y9yryxz","0.8490926456542502",""
"save-wp46y61nlun8a0erx2k5rbz8ziavodne","0.7449856733524355",""
"save-yr9w85abgz1nug4ub86uar9k3qhcddbz","0.6475644699140402",""
