"save-2a129q39pcfixcxsfqhd4rjfbi5fslt3","0.5845272206303725",""
"save-b0rgbr7l6acdnn1p4xk8v344rv1rhces","0.23973256924546324",""
"save-ifuzgvk7z6y22bnuypq4tgt9mivmpnvy","0.7411652340019103",""
"save-kigrgq1a7zz0t7muiry6fd6nx6otzdgg","0.6934097421203438",""
"save-lofy8w7eyjlo94vtxjhuntr0ta1weitm","0.4785100286532951",""
"save-mol728qj6rhall03lbjou1bssrjafxpb","0.894937917860554",""
"save-nzf15uulnhs1ttdjfzhsi6gbbbqwty63","0.8061127029608405",""
"save-otoirjvbhan7u92utyn4obt0oi0g3d3h","0.8175740210124164",""
"save-phx0lhv6u3xnuvdedjg9rsk83y9yryxz","0.7860553963705826",""
"save-wp46y61nlun8a0erx2k5rbz8ziavodne","0.7191977077363897",""
"save-yr9w85abgz1nug4ub86uar9k3qhcddbz","0.626552053486151",""
