"save-2a129q39pcfixcxsfqhd4rjfbi5fslt3","0.994269340974212",""
"save-b0rgbr7l6acdnn1p4xk8v344rv1rhces","0.9159503342884432",""
"save-ifuzgvk7z6y22bnuypq4tgt9mivmpnvy","0.5644699140401146",""
"save-kigrgq1a7zz0t7muiry6fd6nx6otzdgg","0.6170009551098377",""
"save-lofy8w7eyjlo94vtxjhuntr0ta1weitm","0.49474689589302767",""
"save-mol728qj6rhall03lbjou1bssrjafxpb","0.8958930276981852",""
"save-nzf15uulnhs1ttdjfzhsi6gbbbqwty63","0.8490926456542502",""
"save-otoirjvbhan7u92utyn4obt0oi0g3d3h","0.7984718242597899",""
"save-phx0lhv6u3xnuvdedjg9rsk83y9yryxz","0.8022922636103151",""
"save-wp46y61nlun8a0erx2k5rbz8ziavodne","0.7373447946513849",""
"save-yr9w85abgz1nug4ub86uar9k3qhcddbz","0.2808022922636103",""
