"save-2a129q39pcfixcxsfqhd4rjfbi5fslt3","0.5310410697230181",""
"save-b0rgbr7l6acdnn1p4xk8v344rv1rhces","0.6666666666666666",""
"save-ifuzgvk7z6y22bnuypq4tgt9mivmpnvy","0.7631327602674307",""
"save-kigrgq1a7zz0t7muiry6fd6nx6otzdgg","0.6494746895893028",""
"save-lofy8w7eyjlo94vtxjhuntr0ta1weitm","0.5491881566380133",""
"save-mol728qj6rhall03lbjou1bssrjafxpb","0.9083094555873925",""
"save-nzf15uulnhs1ttdjfzhsi6gbbbqwty63","0.8681948424068768",""
"save-otoirjvbhan7u92utyn4obt0oi0g3d3h","0.8672397325692455",""
"save-phx0lhv6u3xnuvdedjg9rsk83y9yryxz","0.7851002865329513","comment for all sounds except 9: they alle sounded quite similar and good"
"save-wp46y61nlun8a0erx2k5rbz8ziavodne","0.9742120343839542",""
"save-yr9w85abgz1nug4ub86uar9k3qhcddbz","0.7774594078319007",""
