"save-2a129q39pcfixcxsfqhd4rjfbi5fslt3","0.944603629417383",""
"save-b0rgbr7l6acdnn1p4xk8v344rv1rhces","0.626552053486151",""
"save-ifuzgvk7z6y22bnuypq4tgt9mivmpnvy","0.664756446991404",""
"save-kigrgq1a7zz0t7muiry6fd6nx6otzdgg","0.7153772683858644",""
"save-lofy8w7eyjlo94vtxjhuntr0ta1weitm","0.8252148997134671",""
"save-mol728qj6rhall03lbjou1bssrjafxpb","0.9016236867239733",""
"save-nzf15uulnhs1ttdjfzhsi6gbbbqwty63","0.8271251193887297",""
"save-otoirjvbhan7u92utyn4obt0oi0g3d3h","0.7058261700095511",""
"save-phx0lhv6u3xnuvdedjg9rsk83y9yryxz","0.8032473734479465",""
"save-wp46y61nlun8a0erx2k5rbz8ziavodne","0.6638013371537727",""
"save-yr9w85abgz1nug4ub86uar9k3qhcddbz","0.8825214899713467",""
