"save-2a129q39pcfixcxsfqhd4rjfbi5fslt3","0.1518624641833811",""
"save-b0rgbr7l6acdnn1p4xk8v344rv1rhces","0.015281757402101241",""
"save-ifuzgvk7z6y22bnuypq4tgt9mivmpnvy","0.07640878701050621",""
"save-kigrgq1a7zz0t7muiry6fd6nx6otzdgg","0.13658070678127984",""
"save-lofy8w7eyjlo94vtxjhuntr0ta1weitm","0.12416427889207259",""
"save-mol728qj6rhall03lbjou1bssrjafxpb","0.13944603629417382",""
"save-nzf15uulnhs1ttdjfzhsi6gbbbqwty63","0.07831900668576887",""
"save-otoirjvbhan7u92utyn4obt0oi0g3d3h","0.2511938872970392",""
"save-phx0lhv6u3xnuvdedjg9rsk83y9yryxz","0.08500477554918816","here there are really defined crackling"
"save-wp46y61nlun8a0erx2k5rbz8ziavodne","0.14995224450811842",""
"save-yr9w85abgz1nug4ub86uar9k3qhcddbz","0.049665711556829036",""
