"save-2a129q39pcfixcxsfqhd4rjfbi5fslt3","0.4393505253104107",""
"save-b0rgbr7l6acdnn1p4xk8v344rv1rhces","0.05348615090735435",""
"save-ifuzgvk7z6y22bnuypq4tgt9mivmpnvy","0.4918815663801337",""
"save-kigrgq1a7zz0t7muiry6fd6nx6otzdgg","0.1174785100286533",""
"save-lofy8w7eyjlo94vtxjhuntr0ta1weitm","0.8185291308500477",""
"save-mol728qj6rhall03lbjou1bssrjafxpb","0.49665711556829034",""
"save-nzf15uulnhs1ttdjfzhsi6gbbbqwty63","0.13658070678127984",""
"save-otoirjvbhan7u92utyn4obt0oi0g3d3h","0.3600764087870105",""
"save-phx0lhv6u3xnuvdedjg9rsk83y9yryxz","0.13276026743075453","same as 7, but worse"
"save-wp46y61nlun8a0erx2k5rbz8ziavodne","0.276981852913085",""
"save-yr9w85abgz1nug4ub86uar9k3qhcddbz","0.11938872970391595",""
