"save-2a129q39pcfixcxsfqhd4rjfbi5fslt3","0.7956064947468959",""
"save-b0rgbr7l6acdnn1p4xk8v344rv1rhces","0.44317096466093603",""
"save-ifuzgvk7z6y22bnuypq4tgt9mivmpnvy","0.5062082139446036",""
"save-kigrgq1a7zz0t7muiry6fd6nx6otzdgg","0.6246418338108882",""
"save-lofy8w7eyjlo94vtxjhuntr0ta1weitm","0.48615090735434574",""
"save-mol728qj6rhall03lbjou1bssrjafxpb","0.5100286532951289",""
"save-nzf15uulnhs1ttdjfzhsi6gbbbqwty63","0.7182425978987583",""
"save-otoirjvbhan7u92utyn4obt0oi0g3d3h","0.4976122254059217",""
"save-phx0lhv6u3xnuvdedjg9rsk83y9yryxz","0.5845272206303725",""
"save-wp46y61nlun8a0erx2k5rbz8ziavodne","0.5291308500477555",""
"save-yr9w85abgz1nug4ub86uar9k3qhcddbz","0.6341929321872015",""
